Step,Entropy,Max Depth, Assembly, Omega, Order
2547,1.4299111709758698,3,13,102,14
2548,1.4299111709758698,3,13,102,14
2549,1.4299111709758698,3,13,102,14
2550,1.1401156785146092,2,12,91,13
2551,1.158938532350277,2,14,107,15
2552,1.1981174211304033,2,13,100,14
2553,1.1401156785146092,2,12,91,13
2554,1.1401156785146092,2,12,91,13
2555,1.0408520829727552,2,11,82,12
2556,0.8658566174572235,2,10,73,11
2557,0.9912642605354287,2,12,89,13
2558,0.8166890883150209,2,11,80,12
2559,0.4394969869215134,1,10,72,11
2560,0.4689955935892812,1,9,65,10
2561,0.8166890883150209,2,11,80,12
2562,0.8166890883150209,2,11,80,12
2563,0.9463729359854419,2,13,96,14
2564,0.9912642605354287,2,12,89,13
2565,0.8166890883150209,2,11,80,12
2566,0.4394969869215134,1,10,72,11
2567,0.4689955935892812,1,9,65,10
2568,0.8166890883150209,2,11,80,12
2569,0.4394969869215134,1,10,72,11
2570,0.4394969869215134,1,10,72,11
2571,0.7732283485249176,2,12,87,13
2572,0.8166890883150209,2,11,80,12
2573,0.9463729359854419,2,13,96,14
2574,0.7732283485249176,2,12,87,13
2575,0.8166890883150209,2,11,80,12
2576,0.8658566174572235,2,10,73,11
2577,0.9219280948873623,2,9,66,10
2578,0.8658566174572235,2,10,73,11
2579,0.8658566174572235,2,10,73,11
2580,0.9219280948873623,2,9,66,10
2581,0.5032583347756457,1,8,58,9
2582,0.8658566174572235,2,10,73,11
2583,0.9912642605354287,2,12,89,13
2584,0.9912642605354287,2,12,89,13
2585,0.9912642605354287,2,12,89,13
2586,0.9912642605354287,2,12,89,13
2587,1.0408520829727552,2,11,82,12
2588,1.0949143184120975,2,13,98,14
2589,0.9912642605354287,2,12,89,13
2590,0.9912642605354287,2,12,89,13
2591,0.8166890883150209,2,11,80,12
2592,0.8658566174572235,2,10,73,11
2593,0.9219280948873623,2,9,66,10
2594,0.9219280948873623,2,9,66,10
2595,0.9219280948873623,2,9,66,10
2596,0.9864267287308424,2,8,59,9
2597,0.5435644431995964,1,7,51,8
2598,0.5435644431995964,1,7,51,8
2599,0.5435644431995964,1,7,51,8
2600,0.5435644431995964,1,7,51,8
2601,0.9219280948873623,2,9,66,10
2602,0.9219280948873623,2,9,66,10
2603,0.9864267287308424,2,8,59,9
2604,0.5435644431995964,1,7,51,8
2605,0.5916727785823275,1,6,44,7
2606,0.6500224216483541,1,5,37,6
2607,0.6500224216483541,1,5,37,6
2608,0.6500224216483541,1,5,37,6
2609,0.6500224216483541,1,5,37,6
2610,0.6500224216483541,1,5,37,6
2611,0.7219280948873623,1,4,30,5
2612,0.8112781244591328,1,3,23,4
2613,0.9182958340544896,1,2,16,3
2614,0.9182958340544896,1,2,16,3
2615,1.3709505944546687,2,4,31,5
2616,0.8112781244591328,1,3,23,4
2617,1.2516291673878228,2,5,38,6
2618,1.75,3,7,58,8
2619,1.789929075309999,3,10,86,11
2620,1.789929075309999,3,10,86,11
2621,1.7381493331928664,3,12,102,13
2622,1.781937063546704,3,14,123,15
2623,1.7273966735744795,3,13,111,14
2624,1.6774212838293647,3,15,127,16
2625,1.6774212838293647,3,15,127,16
2626,1.6894822670191825,3,14,118,15
2627,1.7394541964918901,3,15,138,17
2628,1.764097655573916,3,14,131,16
2629,1.722266311943983,3,16,147,18
2630,1.7055872616982601,3,13,119,15
2631,1.760495029766198,3,11,103,13
2632,1.823067982273661,3,9,87,11
2633,1.7219280948873623,3,8,76,10
2634,1.811278124459133,3,6,60,8
2635,1.8423709931771084,3,5,52,7
2636,0.8112781244591328,1,3,23,4
2637,0.9182958340544896,1,2,16,3
2638,1,1,2,9,2
2639,1,1,2,9,2
2640,1,1,2,9,2
2641,1,1,2,9,2
2642,1.5,2,3,24,4
2643,1.5,2,3,24,4
2644,1.5,2,3,24,4
2645,1.4591479170272446,2,5,40,6
2646,1.3709505944546687,2,4,31,5
2647,0.8112781244591328,1,3,23,4
2648,0.8112781244591328,1,3,23,4
2649,0.8112781244591328,1,3,23,4
2650,0.8112781244591328,1,3,23,4
2651,1.2516291673878228,2,5,38,6
2652,0.7219280948873623,1,4,30,5
2653,0.7219280948873623,1,4,30,5
2654,0.7219280948873623,1,4,30,5
2655,0.7219280948873623,1,4,30,5
2656,1.6644977792004614,3,6,50,7
2657,1.7924812503605778,3,5,43,6
2658,1.9219280948873623,3,4,36,5
2659,1.9219280948873623,3,4,36,5
2660,1.5,2,3,24,4
2661,1.5,2,3,24,4
2662,0.9182958340544896,1,2,16,3
2663,0.9182958340544896,1,2,16,3
2664,0.8112781244591328,1,3,23,4
2665,1.2516291673878228,2,5,38,6
2666,1.2987949406953985,2,7,54,8
2667,1.3787834934861753,2,6,47,7
2668,1.3516441151533924,2,8,63,9
2669,1.3516441151533924,2,8,63,9
2670,1.6767370300521325,3,10,83,11
2671,1.360964047443681,2,9,72,10
2672,1.360964047443681,2,9,72,10
2673,1.3250112108241772,2,11,88,12
2674,1.2958363892911637,2,13,104,14
2675,1.3250112108241772,2,11,88,12
2676,1.3221793455166666,2,10,79,11
2677,1.3221793455166666,2,10,79,11
2678,1.360964047443681,2,9,72,10
2679,1.360964047443681,2,9,72,10
2680,1.3250112108241772,2,11,88,12
2681,1.3250112108241772,2,11,88,12
2682,1.360964047443681,2,9,72,10
2683,1.3516441151533924,2,8,63,9
2684,1.4056390622295665,2,7,56,8
2685,1.4591479170272446,2,5,40,6
2686,1.3709505944546687,2,4,31,5
2687,1.3709505944546687,2,4,31,5
2688,1.2516291673878228,2,5,38,6
2689,1.75,3,7,58,8
2690,1.8423709931771084,3,6,51,7
2691,1.7527152789797045,3,8,67,9
2692,1.4056390622295665,2,7,56,8
2693,1.4591479170272446,2,5,40,6
2694,1.4591479170272446,2,5,40,6
2695,1.5,2,3,24,4
2696,1.5,2,3,24,4
2697,1.5,2,3,24,4
2698,1.5,2,3,24,4
2699,0.9182958340544896,1,2,16,3
2700,1,1,2,9,2
2701,2,3,4,30,4
2702,2,3,4,30,4
2703,1.584962500721156,2,3,18,3
2704,1.5219280948873621,2,3,34,5
2705,1.5219280948873621,2,3,34,5
2706,1.5219280948873621,2,3,34,5
2707,1.584962500721156,2,3,18,3
2708,1.584962500721156,2,3,18,3
2709,1,1,2,9,2
2710,1,1,2,9,2
2711,1,1,2,9,2
2712,1,1,2,9,2
2713,1,1,2,9,2
2714,1.5,2,3,24,4
2715,1.4591479170272446,2,5,40,6
2716,1.5,2,3,24,4
2717,0.9182958340544896,1,2,16,3
2718,1.3709505944546687,2,4,31,5
2719,0.8112781244591328,1,3,23,4
2720,0.8112781244591328,1,3,23,4
2721,1.2516291673878228,2,5,38,6
2722,1.3709505944546687,2,4,31,5
2723,1.5,2,3,24,4
2724,1.5,2,3,24,4
2725,0.9182958340544896,1,2,16,3
2726,0.9182958340544896,1,2,16,3
2727,0.9182958340544896,1,2,16,3
2728,0.9182958340544896,1,2,16,3
2729,0.9182958340544896,1,2,16,3
2730,1.3709505944546687,2,4,31,5
2731,1.5,2,3,24,4
2732,1.5,2,3,24,4
2733,1.5,2,3,24,4
2734,1.5,2,3,24,4
2735,1.4591479170272446,2,5,40,6
2736,1.4591479170272446,2,5,40,6
2737,1.5,2,3,24,4
2738,0.9182958340544896,1,2,16,3
2739,0.9182958340544896,1,2,16,3
2740,1.3709505944546687,2,4,31,5
2741,1.3709505944546687,2,4,31,5
2742,0.8112781244591328,1,3,23,4
2743,0.9182958340544896,1,2,16,3
2744,0.9182958340544896,1,2,16,3
2745,0.9182958340544896,1,2,16,3
2746,1.3709505944546687,2,4,31,5
2747,0.8112781244591328,1,3,23,4
2748,1.2516291673878228,2,5,38,6
2749,1.75,3,7,58,8
2750,1.8423709931771084,3,6,51,7
2751,1.4591479170272446,2,5,40,6
2752,1.811278124459133,3,7,61,8
2753,1.8464393446710154,3,7,84,10
2754,1.8464393446710154,3,7,84,10
2755,1.811278124459133,3,7,61,8
2756,1.7219280948873623,3,9,77,10
2757,1.7219280948873623,3,9,77,10
2758,1.7219280948873623,3,9,77,10
2759,1.811278124459133,3,7,61,8
2760,1.9182958340544893,3,5,45,6
2761,2.25,4,6,72,8
2762,2.1709505944546685,4,8,88,10
2763,1.7527152789797047,3,7,70,9
2764,1.6767370300521325,3,9,86,11
2765,1.6143308351592656,3,11,102,13
2766,1.6143308351592656,3,11,102,13
2767,1.965596230357602,4,13,128,15
2768,2.038159681645953,4,11,112,13
2769,2.1180782093497093,4,9,96,11
2770,2.038159681645953,4,11,112,13
2771,1.965596230357602,4,13,128,15
2772,2.038159681645953,4,11,112,13
2773,2.038159681645953,4,11,112,13
2774,2.0464393446710156,4,9,82,10
2775,1.9508257945180885,4,11,98,12
2776,1.971747257128181,4,10,89,11
2777,1.8919954870390203,4,12,105,13
2778,1.6258145836939115,3,11,90,12
2779,1.3221793455166666,2,10,79,11
2780,1.2957378005380122,2,12,95,13
2781,1.3250112108241772,2,11,88,12
2782,1.3221793455166666,2,10,79,11
2783,1.3221793455166666,2,10,79,11
2784,1.295461844238322,2,9,70,10
2785,1.224394445405986,2,8,61,9
2786,1.6171895725927152,3,10,81,11
2787,1.689391746743088,3,13,109,14
2788,1.7381493331928664,3,12,102,13
2789,1.7381493331928664,3,12,102,13
2790,1.6894822670191825,3,14,118,15
2791,1.7394541964918901,3,15,138,17
2792,1.7002237262558646,3,17,154,19
2793,1.722266311943983,3,16,147,18
2794,1.7393538721672006,3,17,168,20
2795,1.7393538721672006,3,17,168,20
2796,1.7394541964918901,3,14,140,17
2797,1.7002237262558646,3,16,156,19
2798,1.7002237262558646,3,16,156,19
2799,1.7002237262558646,3,16,156,19
2800,1.6644977792004614,3,18,172,21
2801,1.7002237262558646,3,16,156,19
2802,1.6337314206421327,3,15,145,18
2803,1.6774212838293647,3,13,129,16
2804,1.675143246409987,3,16,166,20
2805,1.6644977792004614,3,17,173,21
2806,1.675143246409987,3,16,166,20
2807,1.6925786457610767,3,17,187,22
2808,1.6660563421790615,3,19,203,24
2809,1.6408676019243733,3,21,219,26
2810,1.6171764476037533,3,23,235,28
2811,1.6171764476037533,3,23,235,28
2812,1.6408676019243733,3,21,219,26
2813,1.6660563421790615,3,19,203,24
2814,1.6660563421790615,3,19,203,24
2815,1.6879410452364207,3,18,194,23
2816,1.6605332770550816,3,20,210,25
2817,1.6660563421790615,3,19,203,24
2818,1.6644977792004614,3,17,173,21
2819,1.632105718491017,3,19,189,23
2820,1.60273953953283,3,21,205,25
2821,1.5617677112802775,3,19,175,22
2822,1.580000754875826,3,18,168,21
2823,1.5479723083288717,3,20,184,23
2824,1.5195563653739033,3,22,200,25
2825,1.4941800941150334,3,24,216,27
2826,1.4083445441575104,3,22,186,24
2827,1.4083445441575104,3,22,186,24
2828,1.4083445441575104,3,22,186,24
2829,1.3866141742624585,3,24,202,26
2830,1.191603636543317,2,22,173,23
2831,1.2072100267448116,2,21,166,22
2832,1.221694907636328,2,20,159,21
2833,1.2192407046368487,2,19,150,20
2834,1.2108100261060328,2,18,141,19
2835,1.2009102795095283,2,20,157,21
2836,1.1883763717345073,2,19,148,20
2837,1.2108100261060328,2,18,141,19
2838,1.2326602568158207,2,17,134,18
2839,1.2192407046368487,2,19,150,20
2840,1.2363864108712894,2,18,143,19
2841,1.221694907636328,2,20,159,21
2842,1.2192407046368487,2,19,150,20
2843,1.2192407046368487,2,19,150,20
2844,1.2072100267448116,2,21,166,22
2845,1.2009102795095283,2,20,157,21
2846,1.2009102795095283,2,20,157,21
2847,1.2192407046368487,2,19,150,20
2848,1.2108100261060328,2,18,141,19
2849,1.2326602568158207,2,17,134,18
2850,1.2210477851797181,2,16,125,17
2851,1.198192411043098,2,15,116,16
2852,1.2210477851797181,2,15,126,17
2853,1.198192411043098,2,14,117,16
2854,1.4627552262645036,3,16,138,18
2855,1.450467463408549,3,15,129,17
2856,1.547897627500467,3,19,177,22
2857,1.5204260414863775,3,21,193,24
2858,1.4956321302677145,3,23,209,26
2859,1.5143029514736246,3,22,202,25
2860,1.531919635975994,3,21,195,24
2861,1.5416892248400091,3,20,186,23
2862,1.5617677112802775,3,19,179,22
2863,1.531919635975994,3,21,195,24
2864,1.5053128791540096,3,23,211,26
2865,1.5647125106479178,3,24,231,28
2866,1.6027150507922494,3,26,251,30
2867,1.5517687935188984,3,25,240,29
2868,1.5517687935188984,3,25,240,29
2869,1.560413791950178,3,24,233,28
2870,1.5760658237994827,3,23,224,27
2871,1.611102921305349,3,25,244,29
2872,1.6171764476037533,3,24,237,28
2873,1.6202563410962458,3,23,230,27
2874,1.5700578392573044,3,22,219,26
2875,1.5917056888227985,3,21,210,25
2876,1.5667436211682355,3,23,226,27
2877,1.5700578392573044,3,22,219,26
2878,1.5917056888227985,3,21,210,25
2879,1.5917056888227985,3,21,210,25
2880,1.5917056888227985,3,21,210,25
2881,1.8086328717325542,4,23,236,27
2882,1.8150609322568196,4,25,258,29
2883,1.8539119513005473,4,22,218,25
2884,1.824816986216862,4,17,155,19
2885,1.8638263900908156,4,16,148,18
2886,1.7735572622751854,4,14,119,15
2887,1.7263472243434204,4,16,135,17
2888,1.7169171866886992,4,15,126,16
2889,1.679429366813955,4,17,142,18
2890,1.643751954420502,4,19,158,20
2891,1.643751954420502,4,19,158,20
2892,1.683240358011977,4,18,151,19
2893,1.6444492199495464,4,20,167,21
2894,1.6107482339528836,4,21,174,22
2895,1.6444492199495464,4,20,167,21
2896,1.643751954420502,4,19,158,20
2897,1.6340649724200549,4,18,149,19
2898,1.679429366813955,4,17,142,18
2899,1.450467463408549,3,16,127,17
2900,1.198192411043098,2,15,116,16
2901,1.158938532350277,2,14,107,15
2902,1.158938532350277,2,14,107,15
2903,1.1660870601063933,2,16,123,17
2904,1.121640762186858,2,15,114,16
2905,1.0863128407412879,2,16,121,17
2906,1.5626880393039078,4,18,147,19
2907,1.7533290512626212,4,22,190,23
2908,1.7313464332493889,4,24,206,25
2909,1.7136037764193532,4,23,197,24
2910,1.7136037764193532,4,23,197,24
2911,1.696088412815911,4,25,213,26
2912,1.8015152803175132,4,29,256,30
2913,1.831614843649712,4,28,249,29
2914,1.7712931045328013,4,27,233,28
2915,1.802689692334833,4,26,226,27
2916,1.740653050325335,4,25,215,26
2917,1.7735681581652276,4,24,208,25
2918,1.7735681581652276,4,24,208,25
2919,1.740653050325335,4,25,215,26
2920,1.8052886216658208,4,27,235,28
2921,1.8052886216658208,4,27,235,28
2922,1.7773048806327836,4,29,251,30
2923,1.8032506011982363,4,28,244,29
2924,1.8032506011982363,4,28,244,29
2925,1.7742760721557502,4,30,260,31
2926,1.7471627464137947,4,32,276,33
2927,1.685820381093429,4,31,265,32
2928,1.6608034791941733,4,33,281,34
2929,1.7158285531297168,4,34,301,36
2930,1.7218171366000203,4,33,292,35
2931,1.7258303821788834,4,32,283,34
2932,1.6415000706181653,4,31,267,33
2933,1.686242493804691,4,33,288,35
2934,1.6812420948564797,4,33,298,36
2935,1.697691121635418,4,32,291,35
2936,1.6503862577798198,4,31,279,34
2937,1.6503862577798198,4,31,279,34
2938,1.6666982777788943,4,30,272,33
2939,1.682388351662371,4,29,265,32
2940,1.6972182402632665,4,28,258,31
2941,1.7108854673868006,4,27,251,30
2942,1.7271538392837373,4,26,242,29
2943,1.6972182402632665,4,28,258,31
2944,1.6698236551228054,4,30,274,33
2945,1.6060644431995963,4,29,263,32
2946,1.5813829039487053,4,31,279,34
2947,1.5813829039487053,4,31,279,34
2948,1.5926872150271127,4,30,272,33
2949,1.6419156909172543,4,32,293,35
2950,1.6419156909172543,4,32,293,35
2951,1.6190448592087603,4,34,309,37
2952,1.6419156909172543,4,32,293,35
2953,1.578551990991326,4,31,282,34
2954,1.5563075782372136,4,33,298,36
2955,1.5691870473984586,4,32,288,35
2956,1.5813829039487053,4,31,279,34
2957,1.4320693354719214,3,30,264,33
2958,1.4404272549083053,3,29,257,32
2959,1.497525887986518,3,30,278,34
2960,1.497525887986518,3,30,278,34
2961,1.4797829253993395,3,32,294,36
2962,1.497525887986518,3,30,278,34
2963,1.497525887986518,3,30,278,34
2964,1.51675116337108,3,28,262,32
2965,1.4474519468397147,3,27,251,31
2966,1.4474519468397147,3,27,251,31
2967,1.4291526372734094,3,29,267,33
2968,1.4124193816482935,3,31,283,35
2969,1.4226581667171692,3,30,274,34
2970,1.4320693354719214,3,29,265,33
2971,1.4404272549083053,3,28,258,32
2972,1.4474519468397147,3,27,251,31
2973,1.4291526372734094,3,29,267,33
2974,1.4124193816482935,3,31,283,35
2975,1.337290066617014,3,29,253,32
2976,1.344314767066416,3,28,244,31
2977,1.3291408183242783,3,30,260,33
2978,1.337290066617014,3,29,253,32
2979,1.344314767066416,3,28,246,31
2980,1.3611297797951356,3,26,230,29
2981,1.1956217818146277,2,24,201,26
2982,1.1974776241409462,2,23,192,25
2983,1.2069084251518167,2,22,185,24
2984,1.2088301752949477,2,21,176,23
2985,1.1974776241409462,2,23,192,25
2986,1.1873868015167894,2,25,208,27
2987,1.1867198445327565,2,24,199,26
2988,1.1779653169582596,2,26,215,28
2989,1.1779653169582596,2,26,215,28
2990,1.3499214199431195,3,28,235,30
2991,1.3611297797951356,3,27,228,29
2992,1.1856161633204378,2,26,217,28
2993,1.1873868015167894,2,25,208,27
2994,1.1867198445327565,2,24,199,26
2995,1.1974776241409462,2,23,192,25
2996,1.1873868015167894,2,25,208,27
2997,1.1867198445327565,2,24,199,26
2998,1.1829661954675212,2,23,190,25
2999,1.1749946599731707,2,25,206,27
3000,1.1676516844843352,2,27,222,29
3001,1.1625782147358088,2,26,213,28
3002,1.1566766519448637,2,28,229,30
3003,1.1676516844843352,2,27,222,29
3004,1.1625782147358088,2,26,213,28
3005,1.1566766519448637,2,28,229,30
3006,1.1566766519448637,2,28,229,30
3007,1.1676516844843352,2,27,222,29
3008,1.1608871285452633,2,29,238,31
3009,1.3234899614777798,3,31,258,33
3010,1.3103684752281264,3,33,274,35
3011,1.3103684752281264,3,33,274,35
3012,1.156227283600651,2,32,263,34
3013,1.156227283600651,2,32,263,34
3014,1.3071847229433784,3,34,283,36
3015,1.3914665048326016,3,36,304,38
3016,1.3776962753526187,3,38,320,40
3017,1.302817735163615,3,35,292,37
3018,1.2913183013907163,3,37,308,39
3019,1.2953619593203252,3,37,298,38
3020,1.2953619593203252,3,37,298,38
3021,1.3776962753526187,3,39,319,40
3022,1.364955883417442,3,41,335,42
3023,1.364955883417442,3,41,335,42
3024,1.2807426228333187,3,40,323,41
3025,1.2807426228333187,3,40,323,41
3026,1.2913183013907163,3,38,307,39
3027,1.2953619593203252,3,37,298,38
3028,1.2983554533200814,3,36,289,37
3029,1.2873142650416582,3,38,305,39
3030,1.14462671873298,2,37,294,38
3031,1.1394951972794727,2,39,310,40
3032,1.1444480669722774,2,38,303,39
3033,1.1487361244596448,2,37,296,38
3034,1.1487361244596448,2,37,296,38
3035,1.1547717145751626,2,35,280,36
3036,1.1561787304889202,2,34,271,35
3037,1.1561787304889202,2,34,271,35
3038,1.161378479448699,2,33,264,34
3039,1.168645033308507,2,31,248,32
3040,1.1766796675107107,2,29,232,30
3041,1.1766796675107107,2,29,232,30
3042,1.1783577099564693,2,28,223,29
3043,1.1783577099564693,2,28,223,29
3044,1.1702295713931186,2,30,239,31
3045,1.1700333844140454,2,29,230,30
3046,1.1676516844843352,2,28,221,29
3047,1.1779653169582596,2,27,214,28
3048,1.1873868015167894,2,26,207,27
3049,1.1867198445327565,2,25,198,26
3050,1.1829661954675212,2,24,189,25
3051,1.1752835873133534,2,23,180,24
3052,1.372660877461089,3,24,200,26
3053,1.3540489879782316,3,25,207,27
3054,1.3540489879782316,3,25,207,27
3055,1.3540489879782316,3,25,207,27
3056,1.372660877461089,3,24,200,26
3057,1.3705644329032338,3,23,191,25
3058,1.3705644329032338,3,23,191,25
3059,1.3540489879782316,3,25,207,27
3060,1.45601179722626,3,26,228,29
3061,1.45601179722626,3,26,228,29
3062,1.4565463548075541,3,25,219,28
3063,1.4565463548075541,3,25,219,28
3064,1.4384323354415096,3,27,235,30
3065,1.507048827786958,3,28,256,32
3066,1.5549417725493337,3,30,276,34
3067,1.503163700025191,3,29,265,33
3068,1.507048827786958,3,28,256,32
3069,1.507048827786958,3,28,256,32
3070,1.507048827786958,3,28,256,32
3071,1.5087564617683675,3,27,247,31
3072,1.4907655122365777,3,28,254,32
3073,1.474724972521546,3,30,270,34
3074,1.4596131516249293,3,32,286,36
3075,1.4744471922604152,3,31,279,35
3076,1.474724972521546,3,30,270,34
3077,1.4596131516249293,3,32,286,36
3078,1.4453901895299759,3,34,302,38
3079,1.4589539286992728,3,33,295,37
3080,1.4722442670831026,3,32,288,36
3081,1.4722442670831026,3,32,288,36
3082,1.4744471922604152,3,31,279,35
3083,1.4890077783311209,3,30,272,34
3084,1.503163700025191,3,29,265,33
3085,1.51675116337108,3,28,258,32
3086,1.45601179722626,3,26,228,29
3087,1.473186467992721,3,25,221,28
3088,1.5376437149543918,3,27,243,30
3089,1.5376437149543918,3,27,243,30
3090,1.5517687935188984,3,26,236,29
3091,1.5647125106479178,3,25,229,28
3092,1.5760658237994827,3,24,220,27
3093,1.6152534083238568,3,25,241,29
3094,1.626165714426742,3,24,232,28
3095,1.5917056888227985,3,22,202,25
3096,1.6349308000328202,3,24,222,27
3097,1.6514770737609423,3,23,215,26
3098,1.60273953953283,3,22,204,25
3099,1.6185687757248761,3,21,197,24
3100,1.632105718491017,3,20,190,23
3101,1.60273953953283,3,22,206,25
3102,1.6185687757248761,3,21,197,24
3103,1.6514770737609423,3,23,221,26
3104,1.6514770737609423,3,23,221,26
3105,1.6605332770550816,3,22,214,25
3106,1.6660563421790615,3,21,207,24
3107,1.6408676019243733,3,23,223,26
3108,1.6408676019243733,3,23,223,26
3109,1.6171764476037533,3,25,239,28
3110,1.5950000384812941,3,27,255,30
3111,1.531919635975994,3,22,195,24
3112,1.4394969869215133,3,20,172,22
3113,1.4689955935892813,3,18,156,20
3114,1.4394969869215133,3,20,172,22
3115,1.4689955935892813,3,18,156,20
3116,1.5032583347756456,3,16,140,18
3117,1.595461844238322,3,17,161,20
3118,1.595461844238322,3,17,161,20
3119,1.5435644431995963,3,14,124,16
3120,1.5435644431995963,3,14,124,16
3121,1.5435644431995963,3,14,124,16
3122,1.2957378005380122,2,12,95,13
3123,1.280672129520887,2,11,86,12
3124,1.280672129520887,2,11,86,12
3125,1.280672129520887,2,11,86,12
3126,1.2638091738835462,2,13,102,14
3127,1.2389012566026305,2,12,93,13
3128,1.2389012566026305,2,12,93,13
3129,1.2309595631140104,2,14,109,15
3130,1.2309595631140104,2,14,109,15
3131,1.2210477851797181,2,16,125,17
3132,1.198192411043098,2,15,116,16
3133,1.198192411043098,2,15,116,16
3134,1.198192411043098,2,15,116,16
3135,1.1941737342569119,2,17,132,18
3136,1.2210477851797181,2,16,125,17
3137,1.198192411043098,2,15,116,16
3138,1.4627552262645036,3,16,136,18
3139,1.547897627500467,3,19,173,22
3140,1.547897627500467,3,19,173,22
3141,1.5204260414863775,3,21,189,24
3142,1.5227119556807576,3,20,180,23
3143,1.5198391430437925,3,19,171,22
3144,1.549211124711451,3,18,164,21
3145,1.543751954420502,3,17,155,20
3146,1.5779772001172403,3,16,148,19
3147,1.549211124711451,3,18,164,21
3148,1.4108478748063633,3,16,134,18
3149,1.428794734004785,3,16,144,19
3150,1.4627552262645036,3,15,137,18
3151,1.4373770511116046,3,17,164,21
3152,1.4609640474436811,3,16,157,20
3153,1.4832261969709113,3,15,150,19
3154,1.4832261969709113,3,15,150,19
3155,1.2475562489182659,2,13,121,16
3156,1.4932133643654213,3,15,141,18
3157,1.253297578463043,2,14,130,17
3158,1.271782221599798,2,13,123,16
3159,1.2866926683547546,2,12,116,15
3160,1.2958363892911637,2,11,107,14
3161,1.3143204867061788,2,10,100,13
3162,1.3250112108241772,2,9,91,12
3163,1.3250112108241772,2,9,91,12
3164,1.3485878960124222,2,8,84,11
3165,1.360964047443681,2,7,77,10
3166,1.3250112108241772,2,9,93,12
3167,1.3921472236645345,2,7,66,9
3168,1.4056390622295665,2,7,56,8
3169,1.360964047443681,2,9,72,10
3170,1.3250112108241772,2,11,88,12
3171,1.3250112108241772,2,11,88,12
3172,1.3221793455166666,2,10,79,11
3173,1.295461844238322,2,9,70,10
3174,1.3516441151533924,2,8,63,9
3175,1.6767370300521325,3,10,83,11
3176,1.6767370300521325,3,10,83,11
3177,1.6143308351592656,3,12,99,13
3178,1.3250112108241772,2,11,88,12
3179,1.360964047443681,2,9,72,10
3180,1.360964047443681,2,9,72,10
3181,1.4056390622295665,2,7,56,8
3182,1.4591479170272446,2,5,40,6
3183,1.4591479170272446,2,5,40,6
3184,1.4056390622295665,2,7,56,8
3185,1.360964047443681,2,9,72,10
3186,1.360964047443681,2,9,72,10
3187,1.3250112108241772,2,11,88,12
3188,1.3250112108241772,2,11,88,12
3189,1.3250112108241772,2,11,88,12
3190,1.360964047443681,2,9,72,10
3191,1.3516441151533924,2,8,63,9
3192,1.6767370300521325,3,10,83,11
3193,1.6767370300521325,3,10,83,11
3194,1.6767370300521325,3,10,83,11
3195,1.6143308351592656,3,12,99,13
3196,1.3250112108241772,2,11,88,12
3197,1.2958363892911637,2,13,104,14
3198,1.5435644431995963,3,14,124,16
3199,1.5628066316931741,3,13,115,15
3200,1.519728461579561,3,15,131,17
3201,1.4832261969709113,3,17,147,19
3202,1.5032583347756456,3,16,140,18
3203,1.4689955935892813,3,18,156,20
3204,1.5032583347756456,3,16,140,18
3205,1.519728461579561,3,15,131,17
3206,1.519728461579561,3,15,131,17
3207,1.519728461579561,3,15,131,17
3208,1.2638091738835462,2,13,102,14
3209,1.2475562489182659,2,15,118,16
3210,1.272905595320056,2,14,111,15
3211,1.253297578463043,2,16,127,17
3212,1.4832261969709113,3,18,147,19
3213,1.4519076150714063,3,20,163,21
3214,1.4832261969709113,3,18,147,19
3215,1.4519076150714063,3,20,163,21
3216,1.2344977967946407,2,19,152,20
3217,1.2363864108712894,2,18,143,19
3218,1.4519076150714063,3,19,163,21
3219,1.4247346189316263,3,21,179,23
3220,1.4394969869215133,3,20,172,22
3221,1.4394969869215133,3,20,172,22
3222,1.4689955935892813,3,18,156,20
3223,1.4394969869215133,3,20,172,22
3224,1.5053128791540096,3,23,209,26
3225,1.5053128791540096,3,23,209,26
3226,1.531919635975994,3,21,193,24
3227,1.5479723083288717,3,20,184,23
3228,1.5195563653739033,3,22,200,25
3229,1.4329283087286118,3,20,170,22
3230,1.2108100261060328,2,18,141,19
3231,1.2009102795095283,2,20,157,21
3232,1.2009102795095283,2,20,157,21
3233,1.6096684774198882,4,22,183,23
3234,1.6388067184095578,4,21,176,22
3235,1.7273344666381947,4,22,196,24
3236,1.6912539120823422,4,24,212,26
3237,1.7019011889093372,4,23,203,25
3238,1.7091479170272448,4,22,194,24
3239,1.6760150508789762,4,24,210,26
3240,1.4984545358221242,3,23,195,25
3241,1.5204260414863775,3,22,188,24
3242,1.4956321302677145,3,24,204,26
3243,1.4956321302677145,3,24,204,26
3244,1.5143029514736246,3,23,197,25
3245,1.531919635975994,3,22,190,24
3246,1.5479723083288717,3,21,183,23
3247,1.5195563653739033,3,23,199,25
3248,1.5195563653739033,3,23,199,25
3249,1.5195563653739033,3,23,199,25
3250,1.413816850303634,3,22,188,24
3251,1.3912435636292555,3,24,204,26
3252,1.3712323266408757,3,26,220,28
3253,1.3712323266408757,3,26,220,28
3254,1.3798776375527992,3,25,211,27
3255,1.3611297797951356,3,27,227,29
3256,1.3611297797951356,3,27,227,29
3257,1.1867198445327565,2,25,198,26
3258,1.1974776241409462,2,24,191,25
3259,1.1974776241409462,2,24,191,25
3260,1.1964209471916636,2,23,182,24
3261,1.1964209471916636,2,23,182,24
