Step,Entropy,Max Depth
1123,0.8683927290103626,2
1124,0.9055872616982603,2
1125,0.9055872616982603,2
1126,0.9780155566622413,2
1127,1.2949950747154697,3
1128,1.3012407854814618,3
1129,1.076297625725199,2
1130,1.090652803252992,2
1131,1.090652803252992,2
1132,1.090652803252992,2
1133,1.0994839817876882,2
1134,1.3158243335257076,3
1135,1.3067765894062977,3
1136,1.3067765894062977,3
1137,1.2924108984132547,3
1138,1.2924108984132547,3
1139,1.3158243335257076,3
1140,1.3067765894062977,3
1141,1.1246581201547063,2
1142,1.136477334576122,2
1143,1.1242592373746325,2
1144,1.1392781631244115,2
1145,1.4833522872708722,4
1146,1.5055919968905507,4
1147,1.141619525334138,2
1148,1.141619525334138,2
1149,1.1585488318903812,2
1150,1.1585488318903812,2
1151,1.154173392945927,2
1152,1.1392781631244115,2
1153,1.136477334576122,2
1154,1.14968388801495,2
1155,1.3249570100672092,3
1156,1.3249570100672092,3
1157,1.3222033920663172,3
1158,1.3222033920663172,3
1159,1.3100562489182659,3
1160,1.30540928358133,3
1161,1.297626229780677,3
1162,1.285981855853695,3
1163,1.285981855853695,3
1164,1.3067765894062977,3
1165,1.2924108984132547,3
1166,1.285981855853695,3
1167,1.3968436982954155,3
1168,1.3848677387391082,3
1169,1.367100791169236,3
1170,1.441786128982185,3
1171,1.429525678802753,3
1172,1.4177942943626007,3
1173,1.332112684358123,3
1174,1.4089292734215362,3
1175,1.3411548353945064,3
1176,1.332898595140569,3
1177,1.3252571187602915,3
1178,1.3252571187602915,3
1179,1.3993648742046385,3
1180,1.3900089363911967,3
1181,1.4038987997331756,3
1182,1.4177942943626007,3
1183,1.470630409822848,3
1184,1.470630409822848,3
1185,1.4833562774843827,3
1186,1.432005287021232,3
1187,1.432005287021232,3
1188,1.4316452370847128,3
1189,1.365252913781469,3
1190,1.362307900380621,3
1191,1.3475798306579345,3
1192,1.238961776515515,3
1193,1.238961776515515,3
1194,1.2348189062244859,3
1195,1.2497292898124672,3
1196,1.2647625630304569,3
1197,1.257744934659903,3
1198,1.2497292898124672,3
1199,1.2647625630304569,3
1200,1.2553330270337442,3
1201,1.2426381548970111,3
1202,1.260692411043098,3
1203,1.2790381263771413,3
1204,1.265559003328221,3
1205,1.265559003328221,3
1206,1.285981855853695,3
1207,1.3067765894062977,3
1208,1.297626229780677,3
1209,1.3163896416748346,3
1210,1.3163896416748346,3
1211,1.3067765894062977,3
1212,1.4166856206042056,3
1213,1.3163896416748346,3
1214,1.3352377453121176,3
1215,1.3540489879782316,3
1216,1.3352377453121176,3
1217,1.3222033920663172,3
1218,1.3388862432306663,3
1219,1.3553153956598167,3
1220,1.3553153956598167,3
1221,1.3395722619867227,3
1222,1.3252317300909384,3
1223,1.3252317300909384,3
1224,1.3252317300909384,3
1225,1.3378828801986753,3
1226,1.3499214199431195,3
1227,1.3537427557213082,3
1228,1.3672649607197351,3
1229,1.3798776375527992,3
1230,1.3798776375527992,3
1231,1.3611297797951356,3
1232,1.3611297797951356,3
1233,1.3672649607197351,3
1234,1.3672649607197351,3
1235,1.3672649607197351,3
1236,1.3499214199431195,3
1237,1.334282221599798,3
1238,1.344314767066416,3
1239,1.3499214199431195,3
1240,1.1749946599731707,2
1241,1.1676516844843352,2
1242,1.1676516844843352,2
1243,1.1625782147358088,2
1244,1.1625782147358088,2
1245,1.154173392945927,2
1246,1.14968388801495,2
1247,1.136477334576122,2
1248,1.1334321011224375,2
1249,1.1452221157218592,2
1250,1.1408686923505043,2
1251,1.1334321011224375,2
1252,1.1452221157218592,2
1253,1.1408686923505043,2
1254,1.1408686923505043,2
1255,1.1408686923505043,2
1256,1.1408686923505043,2
1257,1.1334321011224375,2
1258,1.1452221157218592,2
1259,1.4662668455822263,4
1260,1.4488161857660429,4
1261,1.4649814776681094,4
1262,1.4662668455822263,4
1263,1.5531582637508,4
1264,1.555751075526354,4
1265,1.555751075526354,4
1266,1.5745026554217976,4
1267,1.4833522872708722,4
1268,1.4652375677821283,4
1269,1.4652375677821283,4
1270,1.4483401128949862,4
1271,1.4662668455822263,4
1272,1.4488161857660429,4
1273,1.4483401128949862,4
1274,1.4325839393983832,4
1275,1.4178844927288374,4
1276,1.416361954434675,4
1277,1.4325839393983832,4
1278,1.4178844927288374,4
1279,1.4041567312836545,4
1280,1.391319208747539,4
1281,1.391319208747539,4
1282,1.378843824067034,4
1283,1.378843824067034,4
1284,1.3770207810779147,4
1285,1.3770207810779147,4
1286,1.373599103981152,4
1287,1.3883057474344183,4
1288,1.250917759936152,3
1289,1.250917759936152,3
1290,1.2443212984855099,3
1291,1.1058666211014743,2
1292,1.0971440412695763,2
1293,1.0862218199398501,2
1294,1.2383763717345073,3
1295,1.2383763717345073,3
1296,1.2383763717345073,3
1297,1.250917759936152,3
1298,1.250917759936152,3
1299,1.2634416050534014,3
1300,1.2758956686786682,3
1301,1.288215812371376,3
1302,1.1366678510434318,2
1303,1.1408686923505043,2
1304,1.1334321011224375,2
1305,1.298746985624977,3
1306,1.288215812371376,3
1307,1.2851607816997823,3
1308,1.298746985624977,3
1309,1.3121405932434285,3
1310,1.3252317300909384,3
1311,1.3378828801986753,3
1312,1.3499214199431195,3
1313,1.3611297797951356,3
1314,1.3672649607197351,3
1315,1.3798776375527992,3
1316,1.3866141742624585,3
1317,1.4009242772281592,3
1318,1.6780986942499816,4
1319,1.6963052716018403,4
1320,1.6631013500108989,4
1321,1.6963052716018403,4
1322,1.6963052716018403,4
1323,1.6631013500108989,4
1324,1.6331761732195722,4
1325,1.6060644431995963,4
1326,1.6184322702371765,4
1327,1.5926872150271127,4
1328,1.5926872150271127,4
1329,1.5691870473984586,4
1330,1.5691870473984586,4
1331,1.5691870473984586,4
1332,1.5691870473984586,4
1333,1.4966963645051812,4
1334,1.4966963645051812,4
1335,1.501952761720621,4
1336,1.4809824636890605,4
1337,1.4759970409543914,4
1338,1.48975869787947,4
1339,1.4695622387911509,4
1340,1.4695622387911509,4
1341,1.4511114730353922,4
1342,1.4570914192176065,4
1343,1.5358577759182797,4
1344,1.3970574189813383,3
1345,1.3829024481780459,3
1346,1.3698151284300626,3
1347,1.2844977967946405,3
1348,1.2873142650416582,3
1349,1.289017989818658,3
1350,1.278789740397119,3
1351,1.2693139552553756,3
1352,1.2698845921479298,3
1353,1.278789740397119,3
1354,1.2873142650416582,3
1355,1.2873142650416582,3
1356,1.2953619593203252,3
1357,1.302817735163615,3
1358,1.2913183013907163,3
1359,1.2913183013907163,3
1360,1.2913183013907163,3
1361,1.2863969571159561,3
1362,1.2863969571159561,3
1363,1.2913183013907163,3
1364,1.2974722489192896,3
1365,1.2913183013907163,3
1366,1.2974722489192896,3
1367,1.3776962753526187,3
1368,1.3776962753526187,3
1369,1.364955883417442,3
1370,1.3698151284300626,3
1371,1.3576766469397237,3
1372,1.3576766469397237,3
1373,1.3576766469397237,3
1374,1.3576766469397237,3
1375,1.364955883417442,3
1376,1.3531309873622697,3
1377,1.3593548989929236,3
1378,1.3593548989929236,3
1379,1.3479123906250536,3
1380,1.3531309873622697,3
1381,1.3593548989929236,3
1382,1.364955883417442,3
1383,1.4223404527814343,3
1384,1.4098180591250258,3
1385,1.3614289488664844,3
1386,1.3698151284300626,3
1387,1.373792339912287,3
1388,1.373792339912287,3
1389,1.373792339912287,3
1390,1.3829024481780459,3
1391,1.4423285830680053,3
1392,1.4423285830680053,3
1393,1.3776962753526187,3
1394,1.3829024481780459,3
1395,1.3776962753526187,3
1396,1.3849586277872934,3
1397,1.371667967767931,3
1398,1.3593548989929236,3
1399,1.3593548989929236,3
1400,1.3593548989929236,3
1401,1.364955883417442,3
1402,1.3698151284300626,3
1403,1.3698151284300626,3
1404,1.302817735163615,3
1405,1.302817735163615,3
1406,1.3095434291503252,3
1407,1.2974722489192896,3
1408,1.2863969571159561,3
1409,1.2863969571159561,3
1410,1.2761954276479393,3
1411,1.2807426228333187,3
1412,1.14462671873298,2
1413,1.14462671873298,2
1414,1.1394951972794727,2
1415,1.1347431759823636,2
1416,1.1347431759823636,2
1417,1.139276672086813,2
1418,1.1344959754516841,2
1419,1.1347431759823636,2
1420,1.1339874769112017,2
1421,1.1296938769174603,2
1422,1.1347431759823636,2
1423,1.1303296439314212,2
1424,1.1262192191948017,2
1425,1.1262192191948017,2
1426,1.1223812433380593,2
1427,1.1223812433380593,2
1428,1.1223812433380593,2
1429,1.121927774598444,2
1430,1.1206278986197225,2
1431,1.1183635963342027,2
1432,1.1152272650943258,2
1433,1.1152272650943258,2
1434,1.1122480392832161,2
1435,1.231455573962982,3
1436,1.237477624140946,3
1437,1.238177220645364,3
1438,1.238177220645364,3
1439,1.238177220645364,3
1440,1.244648529414446,3
1441,1.2453342422709275,3
1442,1.252308436164513,3
1443,1.2529703680466553,3
1444,1.2453342422709275,3
1445,1.2451483147570945,3
1446,1.23808761385833,3
1447,1.2453342422709275,3
1448,1.2453342422709275,3
1449,1.2451483147570945,3
1450,1.2529703680466553,3
1451,1.2529703680466553,3
1452,1.2529703680466553,3
1453,1.2453342422709275,3
1454,1.252308436164513,3
1455,1.252308436164513,3
1456,1.2529703680466553,3
1457,1.2453342422709275,3
1458,1.252308436164513,3
1459,1.2589533877283738,3
1460,1.2605100789841286,3
1461,1.2529703680466553,3
1462,1.2605100789841286,3
1463,1.2677038624823616,3
1464,1.27447721721252,3
1465,1.27447721721252,3
1466,1.2807426228333187,3
1467,1.2807426228333187,3
1468,1.2807426228333187,3
1469,1.270980387816023,3
1470,1.270980387816023,3
1471,1.261938396588019,3
1472,1.2652030389153022,3
1473,1.2677038624823616,3
1474,1.2677038624823616,3
1475,1.2589533877283738,3
1476,1.2652030389153022,3
1477,1.270980387816023,3
1478,1.270980387816023,3
1479,1.1394951972794727,2
1480,1.1385936501543064,2
1481,1.14462671873298,2
1482,1.1500617154483042,2
1483,1.1501854804581977,2
1484,1.1561787304889202,2
1485,1.1561787304889202,2
1486,1.156227283600651,2
1487,1.154648091032148,2
1488,1.1511135511938806,2
1489,1.1511135511938806,2
1490,1.1408686923505043,2
1491,1.1511135511938806,2
1492,1.1458866158316752,2
1493,1.300092176732426,3
1494,1.289017989818658,3
1495,1.278789740397119,3
1496,1.2792825809557362,3
1497,1.3642462929202854,3
1498,1.373792339912287,3
1499,1.2873142650416582,3
1500,1.289017989818658,3
1501,1.278789740397119,3
1502,1.2693139552553756,3
1503,1.2589533877283738,3
1504,1.2605100789841286,3
1505,1.2605100789841286,3
1506,1.261135103184123,3
1507,1.2693139552553756,3
1508,1.2698845921479298,3
1509,1.2692407046368488,3
1510,1.2692407046368488,3
1511,1.2606794872890683,3
1512,1.2698845921479298,3
1513,1.278789740397119,3
1514,1.278789740397119,3
1515,1.2693139552553756,3
1516,1.2771296654884354,3
1517,1.2677038624823616,3
1518,1.2589533877283738,3
1519,1.2589533877283738,3
1520,1.250806598578452,3
1521,1.252308436164513,3
1522,1.2589533877283738,3
1523,1.2652030389153022,3
1524,1.2677038624823616,3
1525,1.2677038624823616,3
1526,1.2693139552553756,3
1527,1.2693139552553756,3
1528,1.2693139552553756,3
1529,1.2771296654884354,3
1530,1.278789740397119,3
1531,1.3614289488664844,3
1532,1.4207003428203526,3
1533,1.4083240210585073,3
1534,1.4155838679237929,3
1535,1.4155838679237929,3
1536,1.4035027029427867,3
1537,1.4035027029427867,3
1538,1.4083240210585073,3
1539,1.4527508030466874,3
1540,1.4527508030466874,3
1541,1.4527508030466874,3
1542,1.4873635558851672,3
1543,1.4873635558851672,3
1544,1.628809598441707,4
1545,1.6142648172940326,4
1546,1.6360344303498986,4
1547,1.6047401505184984,4
1548,1.6115323342742982,4
1549,1.5851674857095743,4
1550,1.5963571873448836,4
1551,1.6072222567348229,4
1552,1.6140454477485395,4
1553,1.6140454477485395,4
1554,1.6257104928577153,4
1555,1.6369296063932692,4
1556,1.6369296063932692,4
1557,1.6475846798245741,4
1558,1.6276198024948738,4
1559,1.6276198024948738,4
1560,1.6369296063932692,4
1561,1.6369296063932692,4
1562,1.6053776065421943,4
1563,1.6190448592087603,4
1564,1.6190448592087603,4
1565,1.5978756155769895,4
1566,1.5487689199209766,4
1567,1.5638590966574741,4
1568,1.5700338813359287,4
1569,1.6053776065421943,4
1570,1.6190448592087603,4
1571,1.6190448592087603,4
1572,1.6321959337675553,4
1573,1.6321959337675553,4
1574,1.5866451394846899,4
1575,1.6028413978136884,4
1576,1.6028413978136884,4
1577,1.6028413978136884,4
1578,1.5866451394846899,4
1579,1.6028413978136884,4
1580,1.6028413978136884,4
1581,1.578551990991326,4
1582,1.5926872150271127,4
1583,1.5691870473984586,4
1584,1.5691870473984586,4
1585,1.5476461142436588,4
1586,1.6000528828449405,4
1587,1.6000528828449405,4
1588,1.6000528828449405,4
1589,1.5563075782372136,4
1590,1.5691870473984586,4
1591,1.578551990991326,4
1592,1.5866451394846899,4
1593,1.6190448592087603,4
1594,1.6321959337675553,4
1595,1.6321959337675553,4
1596,1.6099865712483425,4
1597,1.5894179491528413,4
1598,1.5894179491528413,4
1599,1.6000528828449405,4
1600,1.5894179491528413,4
1601,1.5978756155769895,4
1602,1.6099865712483425,4
1603,1.6214834331380452,4
1604,1.6214834331380452,4
1605,1.6321959337675553,4
1606,1.5926872150271127,4
1607,1.519460297515797,4
1608,1.519460297515797,4
1609,1.3537427557213082,3
1610,1.3672649607197351,3
1611,1.3499214199431195,3
1612,1.4404272549083053,3
1613,1.4507789614316198,3
1614,1.4599344207871634,3
1615,1.467549308318595,3
1616,1.4474519468397147,3
1617,1.4474519468397147,3
1618,1.3499214199431195,3
1619,1.334282221599798,3
1620,1.3611297797951356,3
1621,1.3712323266408757,3
1622,1.3712323266408757,3
1623,1.3798776375527992,3
1624,1.471379868518317,3
1625,1.4507789614316198,3
1626,1.4320693354719214,3
1627,1.4404272549083053,3
1628,1.4474519468397147,3
1629,1.4474519468397147,3
1630,1.4599344207871634,3
1631,1.467549308318595,3
1632,1.4814525526116016,3
1633,1.4599344207871634,3
1634,1.4599344207871634,3
1635,1.4404272549083053,3
1636,1.4474519468397147,3
1637,1.4474519468397147,3
1638,1.3553153956598167,3
1639,1.4527936308491303,3
1640,1.467549308318595,3
1641,1.5295649314577098,3
1642,1.5092057755676138,3
1643,1.5199742087569879,3
1644,1.471379868518317,3
1645,1.3712323266408757,3
1646,1.3912435636292555,3
1647,1.3912435636292555,3
1648,1.4009242772281592,3
1649,1.4009242772281592,3
1650,1.3798776375527992,3
1651,1.3798776375527992,3
1652,1.3866141742624585,3
1653,1.3866141742624585,3
1654,1.3866141742624585,3
1655,1.3908562983864117,3
1656,1.372660877461089,3
1657,1.3705644329032338,3
1658,1.3540489879782316,3
1659,1.3491826432523002,3
1660,1.3352377453121176,3
1661,1.3352377453121176,3
1662,1.1238561897747248,2
1663,1.1246581201547063,2
1664,1.107784384952517,2
1665,1.1246581201547063,2
1666,1.1246581201547063,2
1667,1.1242592373746325,2
1668,1.30540928358133,3
1669,1.3222033920663172,3
1670,1.4216744278153237,3
1671,1.437436632688363,3
1672,1.503163700025191,3
1673,1.4851480251670894,3
1674,1.4851480251670894,3
1675,1.4797829253993395,3
1676,1.4124193816482935,3
1677,1.417173511542627,3
1678,1.4797829253993395,3
1679,1.420376403083,3
1680,1.4046653330944496,3
1681,1.417173511542627,3
1682,1.420376403083,3
1683,1.4046653330944496,3
1684,1.4061579482563449,3
1685,1.420376403083,3
1686,1.4216744278153237,3
1687,1.420628048894422,3
1688,1.4384323354415096,3
1689,1.4384323354415096,3
1690,1.4216744278153237,3
1691,1.4216744278153237,3
1692,1.437436632688363,3
1693,1.4216744278153237,3
1694,1.3163896416748346,3
1695,1.3352377453121176,3
1696,1.3163896416748346,3
1697,1.1047909373235627,2
1698,1.1238561897747248,2
1699,1.0994839817876882,2
1700,1.1047909373235627,2
1701,1.0783220795483648,2
1702,1.0994839817876882,2
1703,1.3158243335257076,3
1704,1.4313076001654321,3
1705,1.4313076001654321,3
1706,1.4536769856038911,3
1707,1.4536769856038911,3
1708,1.3491826432523002,3
1709,1.3705644329032338,3
1710,1.3640054628542204,3
1711,1.3516292011348527,3
1712,1.3315796225857792,3
1713,1.3315796225857792,3
1714,1.3012407854814618,3
1715,1.3361602543738118,3
1716,1.3727069617019703,3
1717,1.3630083113425158,3
1718,1.379558855444687,3
1719,1.379558855444687,3
1720,1.1050139971135322,2
1721,1.076297625725199,2
1722,1.3315796225857792,3
1723,1.3630083113425158,3
1724,1.3516292011348527,3
1725,1.3397218324096136,3
1726,1.1431558784658322,2
1727,1.1431558784658322,2
1728,1.1431558784658322,2
1729,1.141619525334138,2
1730,1.3352377453121176,3
1731,1.3278754646456608,3
1732,1.141619525334138,2
1733,1.1585488318903812,2
1734,1.1752835873133534,2
1735,1.553043798072351,4
1736,1.3705644329032338,3
1737,1.4762856555827248,3
1738,1.4762856555827248,3
1739,1.45601179722626,3
1740,1.473186467992721,3
1741,1.3713054016517379,3
1742,1.3713054016517379,3
1743,1.3866141742624585,3
1744,1.4009242772281592,3
1745,1.4083445441575104,3
1746,1.5053128791540096,3
1747,1.5195563653739033,3
1748,1.413816850303634,3
1749,1.413816850303634,3
1750,1.413816850303634,3
1751,1.413816850303634,3
1752,1.4247346189316263,3
1753,1.4247346189316263,3
1754,1.5143029514736246,3
1755,1.531919635975994,3
1756,1.5416892248400094,3
1757,1.5416892248400094,3
1758,1.4689955935892813,3
1759,1.253297578463043,2
1760,1.2363864108712894,2
1761,1.2516291673878228,2
1762,1.253297578463043,2
1763,1.2475562489182659,2
1764,1.2326602568158207,2
1765,1.2326602568158207,2
1766,1.2210477851797181,2
1767,1.2108100261060328,2
1768,1.2108100261060328,2
1769,1.2192407046368487,2
1770,1.2192407046368487,2
1771,1.2072100267448116,2
1772,1.221694907636328,2
1773,1.2344977967946407,2
1774,1.2197484934607568,2
1775,1.2285763800288914,2
1776,1.21454040779525,2
1777,1.2197484934607568,2
1778,1.2069084251518167,2
1779,1.21454040779525,2
1780,1.5995563653739033,4
1781,1.2197484934607568,2
1782,1.2069084251518167,2
1783,1.2069084251518167,2
1784,1.1956217818146277,2
1785,1.1974776241409462,2
1786,1.1974776241409462,2
1787,1.1964209471916636,2
1788,1.1867198445327565,2
1789,1.1779653169582596,2
1790,1.1700333844140454,2
1791,1.1628175871855553,2
1792,1.1608871285452633,2
1793,1.1566766519448637,2
1794,1.14968388801495,2
1795,1.1452221157218592,2
1796,1.136477334576122,2
1797,1.1334321011224375,2
1798,1.298746985624977,3
1799,1.2851607816997823,3
1800,1.2798713145914828,3
1801,1.2714699399370855,3
1802,1.2714699399370855,3
1803,1.2634416050534014,3
1804,1.2557959968013854,3
1805,1.2671751792687016,3
1806,1.2671751792687016,3
1807,1.2634416050534014,3
1808,1.257744934659903,3
1809,1.250917759936152,3
1810,1.250917759936152,3
1811,1.2634416050534014,3
1812,1.2671751792687016,3
1813,1.2634416050534014,3
1814,1.2634416050534014,3
1815,1.3541567312836544,3
1816,1.2671751792687016,3
1817,1.2634416050534014,3
1818,1.2634416050534014,3
1819,1.2557959968013854,3
1820,1.4721916150778303,4
1821,1.4710911778347238,4
1822,1.468237061758725,4
1823,1.468237061758725,4
1824,1.4556014959665176,4
1825,1.4435278986714815,4
1826,1.5050556028715436,4
1827,1.4452663242326054,4
1828,1.4333484054452081,4
1829,1.4333484054452081,4
1830,1.4333484054452081,4
1831,1.4333484054452081,4
1832,1.4320090718903087,4
1833,1.4210285244780434,4
1834,1.4210285244780434,4
1835,1.4210285244780434,4
1836,1.4210285244780434,4
1837,1.3366237298287542,4
1838,1.3500045366873845,4
1839,1.363479552876612,4
1840,1.363479552876612,4
1841,1.363479552876612,4
1842,1.2327992399574295,3
1843,1.3093768147370435,3
1844,1.2273536033721064,3
1845,1.2379762722749326,3
1846,1.2379762722749326,3
1847,1.2327992399574295,3
1848,1.2443212984855099,3
1849,1.1058666211014743,2
1850,1.1150103233894515,2
1851,1.1072724108615393,2
1852,1.1150103233894515,2
1853,1.1150103233894515,2
1854,1.1239576570186298,2
1855,1.1326418842105244,2
1856,1.1409827561124506,2
1857,1.1366678510434318,2
1858,1.1326418842105244,2
1859,1.1409827561124506,2
1860,1.1366678510434318,2
1861,1.1366678510434318,2
1862,1.1302781873214736,2
1863,1.1214210312856923,2
1864,1.1096153217888276,2
1865,1.1230875826307978,2
1866,1.1230875826307978,2
1867,1.1214210312856923,2
1868,1.1334321011224375,2
1869,1.298746985624977,3
1870,1.298746985624977,3
1871,1.3121405932434285,3
1872,1.3003232551096926,3
1873,1.3121211078748076,3
1874,1.3121211078748076,3
1875,1.3121211078748076,3
1876,1.300092176732426,3
1877,1.289017989818658,3
1878,1.373792339912287,3
1879,1.3829024481780459,3
1880,1.3914665048326016,3
1881,1.3121211078748076,3
1882,1.4015358636620512,3
1883,1.4015358636620512,3
1884,1.4124193816482935,3
1885,1.3163896416748346,3
1886,1.1392781631244115,2
1887,1.1392781631244115,2
1888,1.1246581201547063,2
1889,1.1242592373746325,2
1890,1.1392781631244115,2
1891,1.154173392945927,2
1892,1.141619525334138,2
1893,1.1585488318903812,2
1894,1.1752835873133534,2
1895,1.1625633078480364,2
1896,1.143320102127766,2
1897,1.1657840518150733,2
1898,1.1657840518150733,2
1899,1.1625633078480364,2
1900,1.181899057917561,2
1901,1.2009102795095283,2
1902,1.2009102795095283,2
1903,1.191603636543317,2
1904,1.2072100267448116,2
1905,1.4083445441575104,3
1906,1.2088301752949477,2
1907,1.221694907636328,2
1908,1.2363864108712894,2
1909,1.2326602568158207,2
1910,1.2210477851797181,2
1911,1.2108100261060328,2
1912,1.1941737342569119,2
1913,1.2210477851797181,2
1914,1.2475562489182659,2
1915,1.2326602568158207,2
1916,1.2326602568158207,2
1917,1.2210477851797181,2
1918,1.198192411043098,2
1919,1.158938532350277,2
1920,1.0949143184120975,2
1921,1.0949143184120975,2
1922,0.9912642605354287,2
1923,1.0408520829727552,2
1924,0.8658566174572235,2
1925,0.9912642605354287,2
1926,1.0529815751302694,2
1927,1.0529815751302694,2
1928,1.0529815751302694,2
1929,0.9463729359854419,2
1930,1.014097655573916,2
1931,1.0529407605626346,2
1932,0.9780155566622413,2
1933,0.8683927290103626,2
1934,0.6998428398862386,2
1935,0.7345299214394703,2
1936,0.7345299214394703,2
1937,0.7732283485249176,2
1938,0.9055872616982603,2
1939,0.9463729359854419,2
1940,0.9912642605354287,2
1941,0.9912642605354287,2
1942,0.9912642605354287,2
1943,0.9912642605354287,2
1944,1.0529815751302694,2
1945,1.0863128407412879,2
1946,1.121640762186858,2
1947,1.0529815751302694,2
1948,1.0529815751302694,2
1949,0.9463729359854419,2
1950,0.9912642605354287,2
1951,1.0408520829727552,2
1952,1.0408520829727552,2
1953,1.0957952550009336,2
1954,1.1401156785146092,2
1955,1.188721875540867,2
1956,1.0957952550009336,2
1957,1.0957952550009336,2
1958,1.0957952550009336,2
1959,1.1567796494470395,2
1960,1.188721875540867,2
1961,1.2406705316766884,2
1962,1.188721875540867,2
1963,1.188721875540867,2
1964,1.188721875540867,2
1965,1.2406705316766884,2
1966,1.295461844238322,2
1967,1.3516441151533924,2
1968,1.3516441151533924,2
1969,1.4056390622295665,2
1970,1.4056390622295665,2
1971,1.3787834934861753,2
1972,1.2516291673878228,2
1973,1.2516291673878228,2
1974,1.3709505944546687,2
1975,1.3709505944546687,2
1976,0.8112781244591328,1
1977,0.9182958340544896,1
1978,0.9182958340544896,1
1979,0.9182958340544896,1
1980,0.9182958340544896,1
1981,1,1
1982,1,1
1983,1,1
1984,2,3
1985,1.584962500721156,2
1986,1.584962500721156,2
1987,2.321928094887362,4
1988,2.321928094887362,4
1989,2.321928094887362,4
1990,2.2359263506290326,4
1991,2.113283334294875,4
1992,1.811278124459133,3
1993,1.823067982273661,3
1994,1.7219280948873623,3
1995,1.7527152789797045,3
1996,1.4056390622295665,2
1997,1.4056390622295665,2
1998,1.4056390622295665,2
1999,1.3787834934861753,2
2000,1.4591479170272446,2
2001,1.3709505944546687,2
2002,1.5,2
2003,1.3709505944546687,2
2004,1.3787834934861753,2
2005,1.2516291673878228,2
2006,1.2987949406953985,2
2007,1.3787834934861753,2
2008,1.4591479170272446,2
2009,1.4591479170272446,2
2010,1.4056390622295665,2
2011,1.7219280948873623,3
2012,1.7527152789797045,3
2013,1.7527152789797045,3
2014,1.7527152789797045,3
2015,1.75,3
2016,0.7219280948873623,1
2017,0.7219280948873623,1
2018,0.7219280948873623,1
2019,1.1488348542809166,2
2020,1.1488348542809166,2
2021,1.061278124459133,2
2022,1.1488348542809166,2
2023,1.224394445405986,2
2024,1.224394445405986,2
2025,1.061278124459133,2
2026,1.1488348542809166,2
2027,1.2516291673878228,2
2028,1.3709505944546687,2
2029,0.8112781244591328,1
2030,0.8112781244591328,1
2031,0.9182958340544896,1
2032,0.8112781244591328,1
2033,1.2516291673878228,2
2034,1.2987949406953985,2
2035,1.2987949406953985,2
2036,1.295461844238322,2
2037,1.3516441151533924,2
2038,1.3221793455166666,2
2039,1.3221793455166666,2
2040,1.295461844238322,2
2041,1.224394445405986,2
2042,1.061278124459133,2
2043,1.1488348542809166,2
2044,1.1488348542809166,2
2045,1.224394445405986,2
2046,1.2987949406953985,2
2047,1.295461844238322,2
2048,1.295461844238322,2
2049,1.295461844238322,2
2050,1.280672129520887,2
2051,1.2638091738835462,2
2052,1.2957378005380122,2
2053,1.2957378005380122,2
2054,1.280672129520887,2
2055,1.2638091738835462,2
2056,1.2475562489182659,2
2057,1.2326602568158207,2
2058,1.253297578463043,2
2059,1.2363864108712894,2
2060,1.2516291673878228,2
2061,1.271782221599798,2
2062,1.2958363892911637,2
2063,1.2957378005380122,2
2064,1.3250112108241772,2
2065,1.3221793455166666,2
2066,1.6143308351592656,3
2067,1.7055872616982601,3
2068,1.7273966735744795,3
2069,1.6774212838293647,3
2070,1.6337314206421327,3
2071,1.595461844238322,3
2072,1.6068322783181097,3
2073,1.6068322783181097,3
2074,1.5723516633085879,3
2075,1.5783898247235197,3
2076,1.158938532350277,2
2077,1.1660870601063933,2
2078,1.1660870601063933,2
2079,1.1674367232867007,2
2080,1.1657840518150733,2
2081,1.1883763717345073,2
2082,1.1674367232867007,2
2083,1.1674367232867007,2
2084,1.134969974603941,2
2085,1.1660870601063933,2
2086,1.121640762186858,2
2087,1.158938532350277,2
2088,1.450467463408549,3
2089,1.450467463408549,3
2090,1.4237949406953985,3
2091,1.4716022614097979,3
2092,1.4299111709758698,3
2093,1.4237949406953985,3
2094,0.9912642605354287,2
2095,1.0529815751302694,2
2096,1.0529815751302694,2
2097,1.3784188527203236,3
2098,1.4237949406953985,3
2099,1.4108478748063633,3
2100,1.543751954420502,3
2101,1.543751954420502,3
2102,1.428794734004785,3
2103,1.428794734004785,3
2104,1.4108478748063633,3
2105,1.543751954420502,3
2106,1.5198391430437925,3
2107,1.549211124711451,3
2108,1.549211124711451,3
2109,1.1660870601063933,2
2110,1.1660870601063933,2
2111,1.198192411043098,2
2112,1.198192411043098,2
2113,1.1941737342569119,2
2114,1.1941737342569119,2
2115,1.2210477851797181,2
2116,1.2210477851797181,2
2117,1.2475562489182659,2
2118,1.2309595631140104,2
2119,1.1981174211304033,2
2120,1.1981174211304033,2
2121,1.198192411043098,2
2122,1.158938532350277,2
2123,1.1981174211304033,2
2124,1.4913146570363986,3
2125,1.4627552262645036,3
2126,1.2210477851797181,2
2127,1.2326602568158207,2
2128,1.253297578463043,2
2129,1.2475562489182659,2
2130,1.4932133643654213,3
2131,1.4969275461145894,3
2132,1.6068322783181097,3
2133,1.6644977792004614,3
2134,1.6185687757248761,3
2135,1.5903480599801685,3
2136,1.626165714426742,3
2137,1.6349308000328202,3
2138,1.6349308000328202,3
2139,1.653338313777757,3
2140,1.6557591426557532,3
